0.025363,250.000000
0.026131,250.000000
0.027521,250.000000
0.030435,268.096515
0.032337,277.777778
0.034493,277.777778
0.036958,277.777778
0.038045,277.777778
0.041063,289.017341
0.044603,300.300300
0.051739,312.500000
0.056240,326.797386
0.061595,341.296928
0.069920,357.142857
0.076092,357.142857
0.089206,375.939850
0.107790,395.256917
0.123189,416.666667
0.143719,469.483568
0.172463,469.483568
0.215582,469.483568
0.258699,469.483568
